Date & Time,use [kW],gen [kW],Register 1 [kW],Register 2 [kW],Register 3 [kW],Register 4 [kW],Register 5 [kW],Register 6 [kW],Register 7 [kW],Register 8 [kW],Register 9 [kW],Register 10 [kW],Register 11 [kW],Register 12 [kW],Solar [kW],,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2/24/2018 12:00,303.2706333,9.111183322,20.87928241,8.417994803,18.3996241,51.74535867,30.54277953,42.79397229,29.75709865,13.05614831,15.51263024,27.74908615,25.64469345,18.77196473,9.111183322,,,,,,,,,,,,,,,
2/23/2018 12:00,368.2832541,6.546325544,24.15383626,11.80107807,22.30899131,62.35973992,43.47642722,54.40188559,33.5775661,18.99418053,20.98299502,28.8402502,27.29531198,20.09099189,6.546325544,,,,,,,,,,,,,,,
2/22/2018 12:00,342.2861278,2.58825559,23.76195425,12.25791278,22.17770112,55.76108723,37.98743357,47.21806112,31.35362664,17.80591853,19.35026975,28.02169718,26.68713892,19.90332674,2.58825559,,,,,,,,,,,,,,,
2/21/2018 12:00,285.1126575,1.685581586,22.65780648,10.3079273,20.68757946,42.29264344,22.16949331,32.63142383,28.96825732,14.72170204,17.01209644,27.72982668,25.97926983,19.95463135,1.685581586,,,,,,,,,,,,,,,
2/20/2018 12:00,219.0546792,1.11780081,19.96514304,7.007707674,17.26654419,32.16611512,9.960341331,22.48612381,25.66825113,9.093295058,14.72070267,22.38003144,21.32157059,17.01885319,1.11780081,,,,,,,,,,,,,,,
2/19/2018 12:00,206.6806498,4.839123519,20.00039811,6.609606887,17.31736082,30.90208298,8.485782593,20.59874678,23.23707551,7.257683241,13.9051014,21.75781953,20.20421813,16.40477384,4.839123519,,,,,,,,,,,,,,,
2/18/2018 12:00,198.0314787,10.31481494,18.42388426,4.988367731,15.58390898,30.84605353,8.31600044,21.67717712,21.98320499,6.879198044,13.65059497,21.24327426,19.05986447,15.37994987,10.31481494,,,,,,,,,,,,,,,
2/17/2018 12:00,270.1002337,6.167391204,20.45810918,7.357199757,18.0853116,45.37328125,23.67244657,36.410195,25.66777278,15.89674725,15.39951772,23.36201745,21.91893559,16.49869956,6.167391204,,,,,,,,,,,,,,,
2/16/2018 12:00,325.1445689,4.245092523,23.22873042,11.34229237,20.96918629,55.96922358,35.88328957,48.52505249,26.04576194,18.3265884,17.98022732,24.7986261,24.22190696,17.85368346,4.245092523,,,,,,,,,,,,,,,
2/15/2018 12:00,240.9120872,6.519396898,20.94865798,8.130538993,18.80926851,36.99643772,13.54158048,27.76462847,26.97573053,9.518922222,15.55701267,22.8801498,21.76139354,18.02776633,6.519396898,,,,,,,,,,,,,,,
2/14/2018 12:00,218.27749,12.45239204,19.97066994,6.427926771,17.68979725,34.21229829,10.80355863,24.48845338,23.62633951,8.031028958,14.84515902,21.92313218,20.13708171,16.12204439,12.45239204,,,,,,,,,,,,,,,
2/13/2018 12:00,236.0328841,2.589934537,21.55113872,8.242973461,19.53848427,34.43097265,12.76856366,27.0144771,23.23514957,10.8341362,16.78870997,22.94499462,21.82338277,16.85990109,2.589934537,,,,,,,,,,,,,,,
2/12/2018 12:00,237.9863929,15.00888538,24.03602582,11.32794832,22.25821375,32.9497497,12.67010977,25.12080252,24.21888808,9.61320831,16.66371228,22.15127041,20.14385173,16.83261218,15.00888538,,,,,,,,,,,,,,,
2/11/2018 12:00,241.466128,12.35199971,25.92944022,10.61549035,24.42824056,34.14016494,14.0599301,26.51290269,22.55913896,8.873035579,15.57204771,21.84323965,19.90371816,17.02877907,12.35199971,,,,,,,,,,,,,,,
2/10/2018 12:00,331.0396207,2.281054792,30.91476157,18.1120563,29.33321115,42.61450707,23.50101486,36.1802809,33.86157411,17.61730855,22.50336284,27.65488707,27.44832348,21.29833278,2.281054792,,,,,,,,,,,,,,,
2/9/2018 12:00,243.2069719,2.848274271,22.31740323,9.632849039,20.30878781,33.05380818,11.80071745,25.27118776,27.52374622,12.47217367,16.5420621,23.70922495,22.89140428,17.68360716,2.848274271,,,,,,,,,,,,,,,
2/8/2018 12:00,239.9631214,14.87768632,22.72508016,10.26476494,20.79514699,34.8885792,12.56675043,25.02428575,25.28547139,11.91100111,14.45455544,23.79335095,21.97785632,16.27627874,14.87768632,,,,,,,,,,,,,,,
2/7/2018 12:00,255.0646463,16.30699752,25.77096255,13.3005908,24.59895661,33.40542605,11.68966985,25.12984579,26.55377439,13.02535049,17.08425874,23.99399441,22.38388016,18.12793646,16.30699752,,,,,,,,,,,,,,,
2/6/2018 12:00,297.5688467,1.379268044,28.07941999,15.09384674,25.78816755,44.09903604,25.37851257,37.18488776,27.01671462,12.02030409,17.21196398,23.91487078,22.52960381,19.25151877,1.379268044,,,,,,,,,,,,,,,
2/5/2018 12:00,266.033414,9.657468495,24.26451014,11.60380576,22.20058096,39.33525755,19.62934689,31.55797619,26.15513298,10.02904179,15.68961317,24.22306281,22.8098601,18.53522565,9.657468495,,,,,,,,,,,,,,,
2/4/2018 12:00,223.235588,19.55483806,22.65782227,9.273306748,19.99181679,31.60347902,10.5002587,24.4626374,22.15069346,7.602275775,13.81445971,23.45600863,20.70415039,17.01867907,19.55483806,,,,,,,,,,,,,,,
2/3/2018 12:00,376.6082691,8.831553044,26.00256927,13.57265652,23.75477787,53.36702521,33.22271388,47.54306543,37.18171078,23.74224245,22.43652177,34.38613679,33.53568534,27.86316376,8.831553044,,,,,,,,,,,,,,,
2/2/2018 12:00,270.3313753,12.29397855,25.43290145,11.01176816,22.63065432,35.96074194,12.1194306,28.10459059,29.0866597,11.13320354,17.95993145,28.34900673,26.44670309,22.09578374,12.29397855,,,,,,,,,,,,,,,
2/1/2018 12:00,252.6565295,16.37862917,23.01924358,9.742908738,20.66149588,35.93431326,12.37983818,26.78722294,28.51365811,10.08874148,17.0344261,25.31986742,23.16396455,20.01084923,16.37862917,,,,,,,,,,,,,,,
1/31/2018 12:00,235.4083899,22.00887363,22.05353869,8.729119954,19.55559424,33.56893304,10.80873465,25.28675175,26.42499689,10.33759385,15.61148612,23.15679125,22.1295056,17.74534385,22.00887363,,,,,,,,,,,,,,,
1/30/2018 12:00,255.563527,22.24574625,23.24127835,10.56287681,21.32450455,34.09104846,11.91979162,26.88858716,28.81226993,12.81254059,17.91811189,25.23981392,23.96596146,18.78674232,22.24574625,,,,,,,,,,,,,,,
1/29/2018 12:00,232.8638774,26.03779247,22.45336932,9.420078391,20.2961211,32.56022042,11.42880664,25.29206414,24.94575909,9.848443785,16.7666299,22.40704581,20.59269063,16.85264821,26.03779247,,,,,,,,,,,,,,,
1/28/2018 12:00,294.6127178,25.00694853,24.55060434,11.68228735,22.5052602,46.2165724,26.59747058,39.45670207,26.36576975,14.38130982,16.78776074,24.73761407,23.2216027,18.10976381,25.00694853,,,,,,,,,,,,,,,
1/27/2018 12:00,354.2906093,11.83070198,26.42952515,13.95158013,24.62093983,56.4560398,36.99128501,49.34657799,29.57399058,21.19761634,21.09979554,27.79394351,27.05678631,19.77252912,11.83070198,,,,,,,,,,,,,,,
1/26/2018 12:00,379.3013225,2.714378171,28.44186273,15.8574147,26.77012098,63.16983097,46.42191411,59.3100298,30.54361086,19.10919727,20.2555897,25.18550539,24.78259341,19.45365259,2.714378171,,,,,,,,,,,,,,,
1/25/2018 12:00,327.6161882,14.62429654,26.44165866,13.62937737,24.42137705,52.95801306,33.63943132,46.48666583,29.94287861,13.22769924,18.72590012,24.73748361,23.90650228,19.49920109,14.62429654,,,,,,,,,,,,,,,
1/24/2018 12:00,333.1991484,24.17332863,29.45540329,15.90420809,27.56225655,49.41222613,30.02870931,41.85213043,29.45535363,14.13678935,18.00288341,28.7360255,27.74382914,20.90933361,24.17332863,,,,,,,,,,,,,,,
1/23/2018 12:00,286.0856533,22.00499892,27.08822372,13.11639308,24.75440135,39.12716088,17.45533286,31.93569971,29.78783232,12.7935641,18.56789854,26.07725276,25.24151228,20.14038173,22.00499892,,,,,,,,,,,,,,,
1/22/2018 12:00,236.5738848,25.71421009,22.62208142,9.127834965,20.0187458,33.05475477,11.1449846,25.2793028,27.40517127,10.84342536,15.80001063,22.51550769,21.53251619,17.22954927,25.71421009,,,,,,,,,,,,,,,
1/21/2018 12:00,327.6893951,10.30232913,23.79783214,11.45741037,22.64872549,55.61674036,34.95402789,48.63365804,29.89179681,14.76668262,17.33204898,25.62393336,24.01609238,18.95044662,10.30232913,,,,,,,,,,,,,,,
1/20/2018 12:00,321.1723962,7.754949664,24.79497573,12.62069236,23.28980405,53.95176448,33.09656956,47.32504859,29.26698786,15.6241534,17.6589296,23.65670519,22.61569427,17.27107109,7.754949664,,,,,,,,,,,,,,,
1/19/2018 12:00,295.6671722,5.775362245,26.33062119,13.04108432,24.82292826,42.27504881,20.22637666,34.60331499,28.33096174,14.32644464,18.16307237,26.56194513,26.01900412,20.96636998,5.775362245,,,,,,,,,,,,,,,
1/18/2018 12:00,320.089855,8.245656609,31.40166734,19.30852277,30.55561385,40.26270706,17.37986588,32.09540404,29.54022244,17.41780181,19.32878601,29.66438897,28.93232794,24.20254685,8.245656609,,,,,,,,,,,,,,,
1/17/2018 12:00,267.8238471,12.28538216,28.35344623,13.55630439,26.62606259,32.65011476,11.62868831,24.59555948,28.29611542,13.03482081,19.71636337,24.87206742,23.87152425,20.62278008,12.28538216,,,,,,,,,,,,,,,
1/16/2018 12:00,264.9870143,5.322729201,28.88896751,15.30939037,28.21691548,33.95109434,13.18850016,27.71652909,25.58606971,13.00311254,18.95994126,22.0957314,20.33192381,17.73883861,5.322729201,,,,,,,,,,,,,,,
1/15/2018 12:00,233.6740587,4.189582604,23.72507306,9.710343993,22.02693238,31.86005343,10.49955844,25.12594193,25.56917449,10.80144449,17.31267463,21.26642759,18.91154576,16.86488852,4.189582604,,,,,,,,,,,,,,,
1/14/2018 12:00,275.3885852,12.7131347,26.17397337,12.79048598,24.47137451,37.52705035,15.92904903,28.62656907,28.58096132,17.10432413,17.0555566,24.76689425,22.84214017,19.52020645,12.7131347,,,,,,,,,,,,,,,
1/13/2018 12:00,303.6180963,14.4274977,29.55060113,17.82167391,27.67803429,39.49662116,18.28725588,31.71351984,33.43836105,18.12671317,18.95894292,24.39738648,24.03904369,20.10994276,14.4274977,,,,,,,,,,,,,,,
1/12/2018 12:00,295.7271145,14.54511319,28.6186864,17.10059373,27.03992673,38.54208755,18.57139151,30.7980028,30.14123042,19.01461359,18.82138622,24.67927857,23.29664921,19.10326782,14.54511319,,,,,,,,,,,,,,,
1/11/2018 12:00,303.9223285,9.85917765,26.59878707,15.06678968,24.49793435,45.21566016,27.04753888,40.52393065,29.39885946,12.29004838,17.35395586,24.11096372,23.18966236,18.62819795,9.85917765,,,,,,,,,,,,,,,
1/10/2018 12:00,290.1973738,8.984994039,27.22389331,13.95812546,25.24665861,41.34115546,21.07683686,34.84566201,29.37943237,12.51098914,18.04649742,23.68992211,23.50401486,19.37418618,8.984994039,,,,,,,,,,,,,,,
1/9/2018 12:00,273.9927022,10.50774534,25.72067102,13.00116095,22.99517788,40.02341566,20.17523424,34.88698935,26.98789129,10.71519854,16.66516872,22.05684843,22.35601115,18.40893502,10.50774534,,,,,,,,,,,,,,,
1/8/2018 12:00,225.450898,13.82787041,22.31811237,8.974219942,19.57086933,33.29422175,12.10071964,26.04706924,24.6469973,8.585909225,14.43395853,20.72334808,18.9039244,15.85154818,13.82787041,,,,,,,,,,,,,,,
1/7/2018 12:00,293.4359093,3.890610718,24.29823807,12.02653495,21.98200414,46.38459523,26.64421499,38.61356567,25.07431112,17.69319171,15.86186749,24.0914656,23.45522992,17.31069038,3.890610718,,,,,,,,,,,,,,,
1/6/2018 12:00,299.6842028,4.087954398,25.20090043,11.81624186,22.82735272,47.6240636,26.37079482,39.97652439,26.7350519,17.36483779,17.42708232,24.84430028,22.46089883,17.03615391,4.087954398,,,,,,,,,,,,,,,
1/5/2018 12:00,261.0012915,12.45927113,23.30041776,10.47431624,20.8510742,38.52951177,17.58829,30.7670999,26.78903674,13.98118778,16.9743613,23.34204561,21.17665589,17.22729436,12.45927113,,,,,,,,,,,,,,,
1/4/2018 12:00,231.3979569,7.269848021,21.88778726,9.113352442,19.77302495,33.44479565,12.76171704,26.15192133,24.52844074,9.121756019,15.51272466,22.32860367,19.85507681,16.9187563,7.269848021,,,,,,,,,,,,,,,
1/3/2018 12:00,234.1564239,14.15306718,21.52945122,6.380324861,19.64791589,32.73896727,12.12008374,25.95947083,27.5825394,12.78955781,18.57378648,21.35453486,19.03232603,16.4474655,14.15306718,,,,,,,,,,,,,,,
1/2/2018 12:00,256.5651354,4.160112315,26.19558558,10.91192877,24.69963448,33.98877228,14.03525475,28.04472934,26.0418611,13.88264289,18.51057397,23.00013469,19.82437392,17.42964365,4.160112315,,,,,,,,,,,,,,,
1/1/2018 12:00,236.4751367,2.881548993,21.88093819,7.612156736,19.83278785,34.00651031,14.24238936,27.49794684,25.85641267,12.00052232,18.41468,20.64738421,18.54377204,15.93963618,2.881548993,,,,,,,,,,,,,,,
